Order_ID,Date,Customer_ID,Price,Chair,Stool,Table,Cabinet,Dresser,Couch,Bed,Shelf
44592998,2012-12-04,1461,1221,3,0,0,1,0,1,0,0
24822999,2012-12-04,9483,2591,3,0,1,0,0,0,1,0
47823000,2012-12-04,6782,4164,0,0,1,0,0,0,2,0
30063001,2012-12-05,5005,2500,6,0,0,0,0,0,1,0
16283002,2012-12-05,8626,2657,3,0,0,0,0,1,1,0
40843003,2012-12-05,1081,2682,0,0,2,0,0,0,1,0
12473004,2012-12-06,8243,2774,0,0,0,2,0,0,1,0
31723005,2012-12-06,5167,4073,3,0,0,0,0,0,2,0
32933006,2012-12-06,287,1157,0,2,1,0,1,0,0,0
21023007,2012-12-07,4095,2682,0,0,2,0,0,0,1,0
49253008,2012-12-07,6917,1109,3,0,2,0,0,0,0,0
41033009,2012-12-07,6094,1110,0,2,0,1,0,1,0,0
37523010,2012-12-08,742,2266,0,0,0,0,0,0,1,2
47153011,2012-12-08,6704,2591,3,0,1,0,0,0,1,0
47223012,2012-12-09,6710,2907,0,0,0,0,1,1,1,0
14543013,2012-12-09,8441,2887,0,0,0,1,1,0,1,0
3063014,2012-12-09,7292,784,0,0,1,0,0,0,0,2
6083015,2012-12-10,2593,2639,0,2,0,0,1,0,1,0
45853016,2012-12-10,1569,3956,0,0,0,0,0,0,2,1
5743017,2012-12-10,2557,2184,0,0,1,4,0,0,0,0
38593018,2012-12-11,841,810,6,0,0,0,0,0,0,1
45613019,2012-12-14,6542,2294,4,0,0,0,0,0,1,0
48443020,2012-12-15,1824,4164,0,0,1,0,0,0,2,0
42863021,2012-12-15,6265,1776,0,0,0,0,2,1,0,1
7273022,2012-12-15,7705,2540,0,0,0,0,0,1,1,1
16493023,2012-12-15,8626,901,3,0,1,0,0,0,0,1
9973024,2012-12-15,7973,2488,2,0,1,0,0,0,1,0
1513025,2012-12-16,2126,604,4,0,0,0,0,0,0,1
8593026,2012-12-16,2833,1312,0,0,1,1,0,1,0,0
20963027,2012-12-17,9069,2728,0,0,1,1,0,0,1,0
6563028,2012-12-17,7628,2966,0,0,0,2,0,0,1,1
25123029,2012-12-17,9483,2474,0,0,1,0,0,0,1,1
3293030,2012-12-17,7299,3956,0,0,0,0,0,0,2,1
38173031,2012-12-18,786,1038,0,0,1,1,0,0,0,1
46553032,2012-12-18,6623,2554,2,0,0,0,0,1,1,0
48273033,2012-12-18,6794,1425,0,0,1,0,1,1,0,0
21143034,2012-12-18,9080,1788,0,3,0,0,1,2,0,0
17063035,2012-12-19,3671,2554,2,0,0,0,0,1,1,0
11633036,2012-12-20,8127,2488,2,0,1,0,0,0,1,0
33873037,2012-12-20,350,5646,0,0,0,0,0,0,3,0
11623038,2012-12-20,8124,1124,0,0,0,0,0,2,0,1
38333039,2012-12-20,794,1292,0,0,1,2,0,0,0,0
21723040,2012-12-20,4132,1217,0,0,0,0,1,1,0,1
29063041,2012-12-21,4865,2488,3,3,0,0,0,0,1,0
36363042,2012-12-21,5594,1312,0,0,1,1,0,1,0,0
1593043,2012-12-21,7116,1157,0,2,1,0,1,0,0,0
45603044,2012-12-22,1516,3962,0,2,0,0,0,0,2,0
36283045,2012-12-22,5583,2907,0,0,0,0,1,1,1,0
45053046,2012-12-22,1459,2682,0,0,2,0,0,0,1,0
6833047,2012-12-22,2636,2500,6,0,0,0,0,0,1,0
1273048,2012-12-23,2079,2579,0,3,1,0,0,0,1,0
20293049,2012-12-24,3980,943,0,0,0,0,1,0,0,2
29293050,2012-12-25,9879,3297,0,3,0,0,2,0,1,0
17133051,2012-12-25,8662,2639,0,2,0,0,1,0,1,0
5123052,2012-12-25,7460,1704,4,0,1,2,0,0,0,0
15653053,2012-12-25,8512,3962,0,2,0,0,0,0,2,0
19213054,2012-12-26,3867,1175,3,0,1,0,0,1,0,0
28283055,2012-12-26,9773,5646,0,0,0,0,0,0,3,0
28893056,2012-12-26,4833,2750,3,0,0,0,1,0,1,0
19983057,2012-12-26,3941,3123,3,0,0,0,0,2,1,0
42563058,2012-12-26,6198,1310,0,0,0,0,2,0,0,1
33253059,2012-12-26,266,2520,0,0,0,1,0,0,1,1
47713060,2012-12-26,6711,2474,0,0,1,0,0,0,1,1
3073061,2012-12-27,2246,3192,0,0,0,0,2,0,1,1
27093062,2012-12-27,4647,2887,0,0,0,1,1,0,1,0
4713063,2012-12-27,2408,2645,0,3,0,0,0,1,1,0
31753064,2012-12-27,111,1425,0,0,1,0,1,1,0,0
33403065,2012-12-27,275,4323,0,0,0,0,1,0,2,0
493066,2012-12-28,1983,2540,0,0,0,0,0,1,1,1
8713067,2012-12-28,7804,2579,0,3,1,0,0,0,1,0
46603068,2012-12-28,6592,1060,3,0,0,0,1,0,0,1
31793069,2012-12-28,110,5646,0,0,0,0,0,0,3,0
7023070,2012-12-29,7632,1393,3,0,0,2,0,0,0,1
273071,2012-12-29,6956,1268,3,0,1,0,1,0,0,0
27223072,2012-12-29,9650,2907,0,0,0,0,1,1,1,0
8223073,2012-12-30,2749,4323,0,0,0,0,1,0,2,0
44853074,2012-12-31,6411,2579,0,3,1,0,0,0,1,0
25403075,2013-01-01,9465,1324,2,0,0,0,2,0,0,0
20753076,2013-01-01,8999,2750,3,0,0,0,1,0,1,0
39403077,2013-01-01,5863,2492,0,0,4,2,0,0,0,0
1763078,2013-01-02,7098,1155,3,0,1,1,0,0,0,0
37793079,2013-01-02,5700,1038,0,0,1,1,0,0,0,1
26763080,2013-01-04,4596,1292,0,0,1,2,0,0,0,0
20523081,2013-01-04,8971,693,3,0,0,0,0,0,0,2
32943082,2013-01-05,212,2266,0,0,0,0,0,0,1,2
8343083,2013-01-05,7751,2480,0,2,1,0,0,0,1,0
35633084,2013-01-06,5479,1209,0,3,0,1,0,1,0,0
10533085,2013-01-06,7968,5646,0,0,0,0,0,0,3,0
49873086,2013-01-06,6901,2907,0,0,0,0,1,1,1,0
11723087,2013-01-06,3085,2657,3,0,0,0,0,1,1,0
2373088,2013-01-06,2149,844,2,0,0,1,0,0,0,1
11283089,2013-01-07,8039,1143,0,3,1,1,0,0,0,0
37273090,2013-01-07,5637,1072,3,3,0,0,0,1,0,0
17203091,2013-01-08,8629,2794,0,0,0,1,0,1,1,0
41303092,2013-01-08,1038,1048,0,3,0,0,1,0,0,1
49043093,2013-01-08,6811,1052,2,0,1,1,0,0,0,0
35533094,2013-01-08,5459,1157,0,2,1,0,1,0,0,0
14833095,2013-01-09,3388,2534,2,0,0,1,0,0,1,0
31123096,2013-01-10,16,5646,0,0,0,0,0,0,3,0
36983097,2013-01-10,601,1151,0,0,1,0,1,0,0,1
3403098,2013-01-10,7242,2841,0,0,1,0,1,0,1,0
28113099,2013-01-10,4712,967,3,0,0,0,0,1,0,1
49133100,2013-01-11,6813,2474,0,0,1,0,0,0,1,1
8883101,2013-01-11,7787,1006,2,0,2,0,0,0,0,0
46443102,2013-01-11,6542,2647,2,0,0,0,1,0,1,0
9983103,2013-01-11,2895,2540,0,0,0,0,0,1,1,1
20293104,2013-01-12,8925,858,4,0,0,1,0,0,0,0
1633105,2013-01-13,7058,1471,0,0,0,1,1,1,0,0
49323106,2013-01-14,1826,1217,0,0,0,0,1,1,0,1
28703107,2013-01-14,4763,4073,3,0,0,0,0,0,2,0
39173108,2013-01-14,5809,1918,0,0,2,0,2,0,0,0
40373109,2013-01-14,5928,1165,2,0,1,0,1,0,0,0
34353110,2013-01-14,325,1732,0,0,2,0,0,2,0,0
19113111,2013-01-15,3800,3956,0,0,0,0,0,0,2,1
26043112,2013-01-15,4492,1175,3,0,1,0,0,1,0,0
36763113,2013-01-16,563,2500,6,0,0,0,0,0,1,0
4583114,2013-01-17,2344,2728,0,0,1,1,0,0,1,0
26143115,2013-01-18,9499,4323,0,0,0,0,1,0,2,0
3373116,2013-01-19,7221,2474,0,0,1,0,0,0,1,1
44133117,2013-01-19,6296,1312,0,0,1,1,0,1,0,0
31813118,2013-01-19,63,4164,0,0,1,0,0,0,2,0
14873119,2013-01-19,3368,3333,0,0,0,2,1,0,1,0
44163120,2013-01-20,6296,2474,0,0,1,0,0,0,1,1
41483121,2013-01-21,1027,1405,0,0,1,1,1,0,0,0
38643122,2013-01-21,742,3000,0,0,0,0,2,0,1,0
46143123,2013-01-21,1491,2794,0,0,0,1,0,1,1,0
1963124,2013-01-21,2072,4164,0,0,1,0,0,0,2,0
18573125,2013-01-22,8732,2280,2,0,0,0,0,0,1,1
16383126,2013-01-22,8512,1130,0,2,0,0,0,2,0,0
36253127,2013-01-23,498,1518,0,0,1,0,2,0,0,0
2663128,2013-01-23,7138,1109,3,0,2,0,0,0,0,0
27763129,2013-01-23,4647,1157,0,2,1,0,1,0,0,0
563130,2013-01-24,1926,1815,0,3,1,0,2,0,0,0
27903131,2013-01-24,4659,2887,0,0,0,1,1,0,1,0
4743132,2013-01-25,7342,2488,3,3,0,0,0,0,1,0
34083133,2013-01-26,5275,1524,0,0,1,0,0,2,0,1
14923134,2013-01-26,3358,810,6,0,0,0,0,0,0,1
49293135,2013-01-26,6794,2774,0,0,0,2,0,0,1,0
41643136,2013-01-28,6028,1322,0,3,0,0,1,1,0,0
40933137,2013-01-28,5956,1322,0,3,0,0,1,1,0,0
23843138,2013-01-28,9246,858,4,0,0,1,0,0,0,0
38053139,2013-01-28,5666,2645,0,3,0,0,0,1,1,0
20013140,2013-01-29,8861,1427,3,0,0,0,2,0,0,0
32873141,2013-01-29,146,5646,0,0,0,0,0,0,3,0
11393142,2013-01-29,7997,699,3,2,0,0,0,0,0,1
14213143,2013-01-29,3278,2554,2,0,0,0,0,1,1,0
14113144,2013-01-30,3267,2632,0,4,0,0,4,0,0,0
34203145,2013-01-30,275,1266,0,0,2,0,0,1,0,0
33953146,2013-01-31,249,2625,0,3,0,1,0,0,1,0
41743147,2013-02-01,1027,2579,0,3,1,0,0,0,1,0
18583148,2013-02-01,3710,2540,0,0,0,0,0,1,1,1
22293149,2013-02-02,9080,2841,0,0,1,0,1,0,1,0
7283150,2013-02-03,7578,4323,0,0,0,0,1,0,2,0
8253151,2013-02-03,2674,5646,0,0,0,0,0,0,3,0
11263152,2013-02-03,2974,3956,0,0,0,0,0,0,2,1
28443153,2013-02-04,4691,4210,0,0,0,1,0,0,2,0
30133154,2013-02-05,9859,2657,3,0,0,0,0,1,1,0
33853155,2013-02-05,5230,2488,2,0,1,0,0,0,1,0
25393156,2013-02-06,4383,1197,0,0,0,1,1,0,0,1
32383157,2013-02-06,5081,3956,0,0,0,0,0,0,2,1
1043158,2013-02-06,6946,1200,0,0,3,0,0,0,0,0
29773159,2013-02-06,4818,1084,6,0,0,0,0,1,0,0
10163160,2013-02-07,7856,1197,0,0,0,1,1,0,0,1
8453161,2013-02-07,7684,4061,0,3,0,0,0,0,2,0
8923162,2013-02-07,2730,1058,0,0,1,0,0,1,0,1
41903163,2013-02-09,1027,2591,3,0,1,0,0,0,1,0
20463164,2013-02-09,8882,3260,0,0,0,1,0,2,1,0
36603165,2013-02-09,5495,2814,0,0,0,0,0,2,1,0
26483166,2013-02-10,9482,1109,3,0,2,0,0,0,0,0
11783167,2013-02-11,3011,1098,2,0,0,2,0,0,0,0
8003168,2013-02-11,2632,3006,0,0,0,0,0,2,1,1
8013169,2013-02-11,2632,3666,0,0,0,4,0,0,1,0
44283170,2013-02-11,6258,1118,2,0,0,1,0,1,0,0
18753171,2013-02-11,3704,1072,2,0,1,0,0,1,0,0
15503172,2013-02-11,8378,2474,0,0,1,0,0,0,1,1
5913173,2013-02-13,7418,784,0,0,1,0,0,0,0,2
16703174,2013-02-13,3496,1060,3,0,0,0,1,0,0,1
38553175,2013-02-14,5680,2579,0,3,1,0,0,0,1,0
39623176,2013-02-14,786,2500,6,0,0,0,0,0,1,0
18813177,2013-02-14,3704,856,0,2,0,0,0,1,0,1
11513178,2013-02-15,7973,784,0,0,1,0,0,0,0,2
4853179,2013-02-16,2306,1018,6,0,1,0,0,0,0,0
42083180,2013-02-16,6028,1104,0,0,0,1,0,1,0,1
18193181,2013-02-18,3638,1052,2,0,1,1,0,0,0,0
8143182,2013-02-19,7632,1124,0,0,0,0,0,2,0,1
22733183,2013-02-20,4090,4164,0,0,1,0,0,0,2,0
20803184,2013-02-20,3896,1209,0,3,0,1,0,1,0,0
40313185,2013-02-20,5846,1151,0,0,1,0,1,0,0,1
34283186,2013-02-21,242,1058,0,0,1,0,0,1,0,1
11263187,2013-02-21,2939,1157,0,2,1,0,1,0,0,0
18023188,2013-02-21,3614,2554,2,0,0,0,0,1,1,0
16873189,2013-02-21,8498,2474,0,0,1,0,0,0,1,1
19903190,2013-02-21,8800,2633,0,0,0,0,1,0,1,1
12443191,2013-02-22,8053,2794,0,0,0,1,0,1,1,0
393192,2013-02-23,1847,2591,3,0,1,0,0,0,1,0
37073193,2013-02-23,5514,1118,2,0,0,1,0,1,0,0
1673194,2013-02-23,6973,1266,0,0,2,0,0,1,0,0
28943195,2013-02-23,4699,2294,4,0,0,0,0,0,1,0
45263196,2013-02-23,1330,2294,4,0,0,0,0,0,1,0
2383197,2013-02-24,7041,967,3,0,0,0,0,1,0,1
44563198,2013-02-24,6258,1197,0,0,0,1,1,0,0,1
30943199,2013-02-24,9895,4164,0,0,1,0,0,0,2,0
31473200,2013-02-25,9947,927,9,0,0,0,0,0,0,0
6223201,2013-02-26,2421,844,2,0,0,1,0,0,0,1
47483202,2013-02-26,1546,1006,3,3,1,0,0,0,0,0
30393203,2013-02-27,4836,1471,0,0,0,1,1,1,0,0
22843204,2013-02-27,9080,3706,0,0,0,2,0,2,1,0
43543205,2013-02-28,6149,2748,0,0,1,0,0,1,1,0
3953206,2013-02-28,2189,2794,0,0,0,1,0,1,1,0
16623207,2013-02-28,8455,3956,0,0,0,0,0,0,2,1
15333208,2013-02-28,8325,1038,0,0,1,1,0,0,0,1
2083209,2013-03-01,6999,901,3,0,1,0,0,0,0,1
13223210,2013-03-01,8112,1629,0,3,1,0,0,2,0,0
10383211,2013-03-01,7827,7837,3,0,0,0,0,0,4,0
33793212,2013-03-01,5167,891,0,9,0,0,0,0,0,0
9433213,2013-03-02,2730,3970,2,0,0,0,0,0,2,0
49593214,2013-03-02,6745,2647,2,0,0,0,1,0,1,0
39373215,2013-03-03,5722,2774,0,0,0,2,0,0,1,0
40253216,2013-03-03,5809,2224,0,0,1,2,0,2,0,0
49283217,2013-03-03,6711,4164,0,0,1,0,0,0,2,0
10223218,2013-03-04,7804,1268,3,0,1,0,1,0,0,0
48133219,2013-03-05,6594,2294,4,0,0,0,0,0,1,0
48143220,2013-03-05,6594,1038,0,0,1,1,0,0,0,1
26773221,2013-03-05,9456,798,2,0,1,0,0,0,0,1
25103222,2013-03-06,4288,3956,0,0,0,0,0,0,2,1
18953223,2013-03-06,3672,2750,3,0,0,0,1,0,1,0
15563224,2013-03-06,8332,1151,0,0,1,0,1,0,0,1
39603225,2013-03-06,735,1316,0,0,0,0,0,2,0,2
23863226,2013-03-07,9160,2682,0,0,2,0,0,0,1,0
32433227,2013-03-07,16,2636,0,0,1,0,4,0,0,0
42533228,2013-03-07,6025,1084,6,0,0,0,0,1,0,0
23983229,2013-03-08,9169,844,2,0,0,1,0,0,0,1
19553230,2013-03-09,8725,1155,3,0,1,1,0,0,0,0
37713231,2013-03-09,5540,1584,0,0,0,0,2,1,0,0
44043232,2013-03-10,1172,2520,0,0,0,1,0,0,1,1
39343233,2013-03-10,5701,2546,0,2,0,0,0,1,1,0
6343234,2013-03-10,7400,2266,0,0,0,0,0,0,1,2
9763235,2013-03-11,2741,1334,3,0,0,0,1,1,0,0
36263236,2013-03-11,390,2748,0,0,1,0,0,1,1,0
46753237,2013-03-11,6438,1200,0,0,3,0,0,0,0,0
34463238,2013-03-11,208,1312,0,0,1,1,0,1,0,0
29923239,2013-03-12,4753,4323,0,0,0,0,1,0,2,0
19543240,2013-03-12,8714,4230,0,0,0,0,0,1,2,0
11383241,2013-03-13,2897,1058,0,0,1,0,0,1,0,1
43163242,2013-03-13,1074,2280,2,0,0,0,0,0,1,1
9273243,2013-03-14,7684,2540,0,0,0,0,0,1,1,1
23393244,2013-03-15,4095,2639,0,2,0,0,1,0,1,0
33593245,2013-03-15,114,2030,0,0,0,1,2,1,0,0
35713246,2013-03-15,325,3446,0,0,0,1,2,0,1,0
48983247,2013-03-15,1651,4073,3,0,0,0,0,0,2,0
12313248,2013-03-15,7983,3956,0,0,0,0,0,0,2,1
28963249,2013-03-15,4647,3956,0,0,0,0,0,0,2,1
36043250,2013-03-15,354,2814,0,0,0,0,0,2,1,0
12243251,2013-03-16,7973,943,0,0,0,0,1,0,0,2
38403252,2013-03-16,588,2633,0,0,0,0,1,0,1,1
44443253,2013-03-16,6191,2526,0,2,0,1,0,0,1,0
16773254,2013-03-17,3423,1491,0,0,0,0,1,2,0,0
6193255,2013-03-17,7364,1016,8,0,0,0,0,0,0,1
28543256,2013-03-18,9598,2534,2,0,0,1,0,0,1,0
5183257,2013-03-18,2261,618,6,0,0,0,0,0,0,0
35333258,2013-03-19,5275,1405,0,0,1,1,1,0,0,0
49513259,2013-03-20,1692,2383,3,0,0,0,0,0,1,1
13463260,2013-03-20,8086,4210,0,0,0,1,0,0,2,0
8933261,2013-03-20,7632,2371,0,3,0,0,0,0,1,1
29533262,2013-03-20,9691,1175,3,0,1,0,0,1,0,0
9043263,2013-03-21,7641,1496,4,0,0,2,0,0,0,1
20523264,2013-03-21,8788,1184,0,0,2,0,0,0,0,2
28633265,2013-03-22,4598,1006,3,3,1,0,0,0,0,0
2453266,2013-03-22,6979,1058,0,0,1,0,0,1,0,1
13753267,2013-03-22,8108,2480,0,2,1,0,0,0,1,0
32733268,2013-03-22,5005,2814,0,0,0,0,0,2,1,0
20773269,2013-03-23,3808,1038,0,0,1,1,0,0,0,1
7403270,2013-03-23,7470,2488,3,3,0,0,0,0,1,0
38253271,2013-03-23,554,3962,0,2,0,0,0,0,2,0
16603272,2013-03-24,3388,2540,0,0,0,0,0,1,1,1
16093273,2013-03-25,3336,2633,0,0,0,0,1,0,1,1
31223274,2013-03-25,9848,1165,2,0,1,0,1,0,0,0
40623275,2013-03-25,787,2645,0,3,0,0,0,1,1,0
48683276,2013-03-26,6592,1221,3,0,0,1,0,1,0,0
35793277,2013-03-26,302,1641,3,0,1,0,0,2,0,0
29693278,2013-03-27,4691,699,3,2,0,0,0,0,0,1
29783279,2013-03-27,4699,1471,0,0,0,1,1,1,0,0
23203280,2013-03-27,9040,4323,0,0,0,0,1,0,2,0
34903281,2013-03-28,209,2520,0,0,0,1,0,0,1,1
2813282,2013-03-28,6999,2794,0,0,0,1,0,1,1,0
2863283,2013-03-29,2003,1314,3,0,0,1,1,0,0,0
40153284,2013-03-29,5731,1048,0,3,0,0,1,0,0,1
14093285,2013-03-29,8124,957,2,0,0,0,1,0,0,1
11883286,2013-03-29,7902,1163,0,3,1,0,0,1,0,0
6633287,2013-03-29,2376,1518,0,0,1,0,2,0,0,0
17433288,2013-03-30,8455,2488,3,3,0,0,0,0,1,0
20663289,2013-03-30,3777,3932,0,0,0,0,2,2,1,0
44523290,2013-03-31,6162,3000,0,0,0,0,2,0,1,0
35113291,2013-03-31,220,2647,2,0,0,0,1,0,1,0
44343292,2013-03-31,1142,2520,0,0,0,1,0,0,1,1
4523293,2013-04-01,7159,2748,0,0,1,0,0,1,1,0
24913294,2013-04-01,4197,973,3,2,0,0,0,1,0,0
31433295,2013-04-01,9848,844,2,0,0,1,0,0,0,1
43773296,2013-04-01,1081,4061,0,3,0,0,0,0,2,0
3083297,2013-04-02,2011,1619,3,0,0,0,2,0,0,1
48553298,2013-04-02,1557,681,0,3,0,0,0,0,0,2
29313299,2013-04-02,9632,2794,0,0,0,1,0,1,1,0
43300,2013-04-03,6704,2728,0,0,1,1,0,0,1,0
42023301,2013-04-03,5901,1316,0,2,0,0,2,0,0,0
38153302,2013-04-03,5513,3412,4,0,0,0,2,0,1,0
12733303,2013-04-04,2970,2645,0,3,0,0,0,1,1,0
45833304,2013-04-04,6279,1151,0,0,1,0,1,0,0,1
10803305,2013-04-04,2775,2625,0,3,0,1,0,0,1,0
48333306,2013-04-04,1527,2647,2,0,0,0,1,0,1,0
9813307,2013-04-05,2674,2591,3,0,1,0,0,0,1,0
39453308,2013-04-05,5637,1072,3,3,0,0,0,1,0,0
24033309,2013-04-05,4094,1006,3,3,1,0,0,0,0,0
45193310,2013-04-06,6209,2907,0,0,0,0,1,1,1,0
1873311,2013-04-06,6876,2526,0,2,0,1,0,0,1,0
1383312,2013-04-07,1826,4073,3,0,0,0,0,0,2,0
29603313,2013-04-07,9647,2266,0,0,0,0,0,0,1,2
13873314,2013-04-07,3073,915,6,3,0,0,0,0,0,0
27973315,2013-04-07,9482,1433,3,0,0,0,0,2,0,1
35553316,2013-04-08,5239,1312,0,0,1,1,0,1,0,0
26393317,2013-04-09,4322,2774,0,0,0,2,0,0,1,0
32813318,2013-04-09,9963,2591,3,0,1,0,0,0,1,0
15753319,2013-04-09,3256,2902,0,0,0,4,2,0,0,0
49223320,2013-04-10,1602,2794,0,0,0,1,0,1,1,0
28333321,2013-04-10,4512,1197,0,0,0,1,1,0,0,1
24933322,2013-04-10,9171,1332,0,0,1,0,0,2,0,0
38193323,2013-04-10,5496,2774,0,0,0,2,0,0,1,0
13773324,2013-04-10,8053,4164,0,0,1,0,0,0,2,0
23053325,2013-04-12,3980,1058,0,0,1,0,0,1,0,1
24203326,2013-04-12,9094,2540,0,0,0,0,0,1,1,1
553327,2013-04-13,6728,1425,0,0,1,0,1,1,0,0
33353328,2013-04-13,7,4323,0,0,0,0,1,0,2,0
40433329,2013-04-14,5714,3000,0,0,0,0,2,0,1,0
39163330,2013-04-14,586,2794,0,0,0,1,0,1,1,0
41593331,2013-04-14,5828,2738,0,3,0,0,1,0,1,0
33613332,2013-04-15,5029,2010,0,0,0,2,2,0,0,0
47923333,2013-04-15,1459,830,0,0,0,1,0,0,0,2
10093334,2013-04-15,2675,2554,2,0,0,0,0,1,1,0
25343335,2013-04-15,4199,1550,0,0,0,2,0,1,0,1
21263336,2013-04-16,8790,1124,0,0,0,0,0,2,0,1
33073337,2013-04-16,9970,2280,2,0,0,0,0,0,1,1
21463338,2013-04-17,3808,2647,2,0,0,0,1,0,1,0
48283339,2013-04-17,1489,1217,0,0,0,0,1,1,0,1
46513340,2013-04-18,1311,1006,3,3,1,0,0,0,0,0
48303341,2013-04-18,6489,2383,3,0,0,0,0,0,1,1
11783342,2013-04-18,2836,1564,0,0,0,1,2,0,0,0
25703343,2013-04-18,4227,2520,0,0,0,1,0,0,1,1
38203344,2013-04-18,5476,2280,2,0,0,0,0,0,1,1
36953345,2013-04-18,350,1359,0,0,2,0,1,0,0,0
36553346,2013-04-19,309,2520,0,0,0,1,0,0,1,1
20813347,2013-04-19,3734,947,3,0,0,1,0,0,0,1
38653348,2013-04-20,517,2633,0,0,0,0,1,0,1,1
26493349,2013-04-20,9300,1524,0,0,1,0,0,2,0,1
25963350,2013-04-20,9246,1044,0,2,1,1,0,0,0,0
42143351,2013-04-20,863,2422,4,0,0,2,2,0,0,0
6053352,2013-04-21,2253,1151,0,0,1,0,1,0,0,1
44673353,2013-04-22,6114,3956,0,0,0,0,0,0,2,1
49703354,2013-04-23,6616,4323,0,0,0,0,1,0,2,0
38563355,2013-04-23,5501,1241,3,0,0,0,0,2,0,0
13933356,2013-04-24,8037,2814,0,0,0,0,0,2,1,0
15853357,2013-04-25,8228,2591,3,0,1,0,0,0,1,0
3713358,2013-04-25,7013,1175,3,0,1,0,0,1,0,0
28713359,2013-04-26,4512,2520,0,0,0,1,0,0,1,1
11553360,2013-04-26,2795,1332,0,0,1,0,0,2,0,0
31793361,2013-04-26,4818,1175,3,0,1,0,0,1,0,0
12913362,2013-04-27,2929,3970,2,0,0,0,0,0,2,0
44773363,2013-04-27,1114,2814,0,0,0,0,0,2,1,0
43483364,2013-04-27,5984,4230,0,0,0,0,0,1,2,0
16283365,2013-04-28,8263,1052,3,3,0,1,0,0,0,0
44333366,2013-04-29,1067,1471,0,0,0,1,1,1,0,0
6733367,2013-04-30,2306,4164,0,0,1,0,0,0,2,0
43233368,2013-04-30,5955,2540,0,0,0,0,0,1,1,1
1263369,2013-05-01,6757,2554,2,0,0,0,0,1,1,0
44713370,2013-05-01,6101,590,2,0,0,0,0,0,0,2
48303371,2013-05-02,1459,2637,3,0,0,1,0,0,1,0
25663372,2013-05-02,9194,4073,3,0,0,0,0,0,2,0
16293373,2013-05-02,3256,2540,0,0,0,0,0,1,1,1
7733374,2013-05-02,7399,2280,2,0,0,0,0,0,1,1
42183375,2013-05-03,843,992,0,0,2,0,0,0,0,1
12953376,2013-05-03,7919,5191,3,0,0,0,2,0,2,0
22783377,2013-05-03,8901,1332,0,0,1,0,0,2,0,0
8783378,2013-05-03,7500,798,3,3,0,0,0,0,0,1
863379,2013-05-03,6707,1268,3,0,1,0,1,0,0,0
35443380,2013-05-04,5164,1109,3,0,2,0,0,0,0,0
41803381,2013-05-04,5799,4164,0,0,1,0,0,0,2,0
43213382,2013-05-04,939,2184,0,0,1,4,0,0,0,0
32333383,2013-05-06,4850,1266,0,0,2,0,0,1,0,0
11723384,2013-05-06,7788,1491,0,0,0,0,1,2,0,0
11363385,2013-05-07,2751,3192,0,0,0,0,2,0,1,1
39213386,2013-05-09,535,2841,0,0,1,0,1,0,1,0
39943387,2013-05-09,607,4164,0,0,1,0,0,0,2,0
21653388,2013-05-09,3777,3932,0,0,0,0,2,2,1,0
25433389,2013-05-09,4154,2657,3,0,0,0,0,1,1,0
14633390,2013-05-10,3073,2474,0,0,1,0,0,0,1,1
42923391,2013-05-10,5901,2389,3,2,0,0,0,0,1,0
19863392,2013-05-10,8594,3006,0,0,0,0,0,2,1,1
21053393,2013-05-10,3712,850,0,0,0,0,0,1,0,2
14443394,2013-05-11,3050,1378,0,0,0,1,0,2,0,0
12313395,2013-05-11,2836,2774,0,0,0,2,0,0,1,0
46913396,2013-05-11,1295,2633,0,0,0,0,1,0,1,1
22293397,2013-05-12,8832,1484,0,0,1,2,0,0,0,1
29973398,2013-05-12,9599,1312,0,0,1,1,0,1,0,0
33373399,2013-05-12,9938,2682,0,0,2,0,0,0,1,0
40703400,2013-05-12,5670,2534,2,0,0,1,0,0,1,0
20703401,2013-05-12,3669,4230,0,0,0,0,0,1,2,0
30353402,2013-05-13,4633,2371,0,3,0,0,0,0,1,1
18993403,2013-05-13,3496,3956,0,0,0,0,0,0,2,1
46133404,2013-05-13,6209,2280,2,0,0,0,0,0,1,1
30703405,2013-05-14,9665,2480,0,2,1,0,0,0,1,0
35163406,2013-05-14,110,1048,0,3,0,0,1,0,0,1
10243407,2013-05-14,7617,1314,3,0,0,1,1,0,0,0
20793408,2013-05-15,3671,1052,2,0,1,1,0,0,0,0
21213409,2013-05-15,3712,2841,0,0,1,0,1,0,1,0
47063410,2013-05-15,6296,1143,0,3,1,1,0,0,0,0
21313411,2013-05-15,3720,1405,0,0,1,1,1,0,0,0
26233412,2013-05-16,9211,4323,0,0,0,0,1,0,2,0
4713413,2013-05-16,7058,1018,6,0,1,0,0,0,0,0
47103414,2013-05-17,6296,1332,0,0,1,0,0,2,0,0
2093415,2013-05-17,6794,1312,0,0,1,1,0,1,0,0
17173416,2013-05-17,8301,2657,3,0,0,0,0,1,1,0
38643417,2013-05-17,5447,2591,3,0,1,0,0,0,1,0
41323418,2013-05-18,5714,971,4,0,0,0,1,0,0,0
40203419,2013-05-19,601,889,0,3,1,0,0,0,0,1
3993420,2013-05-19,6979,1064,0,2,1,0,0,1,0,0
28183421,2013-05-19,9397,2682,0,0,2,0,0,0,1,0
23633422,2013-05-20,3941,1109,3,0,2,0,0,0,0,0
